   3.0621280019789344e+02	   6.5587251598299254e+03	
   3.0788497504872674e+02	   6.5676359190853873e+03	
   3.0904266289843696e+02	   6.5765466589795078e+03	
   3.1097208124983166e+02	   6.5854574279156386e+03	
   3.1315876356782860e+02	   6.5963483612726877e+03	
   3.1483096911772304e+02	   6.6082293526385174e+03	
   3.1650312350251539e+02	   6.6151599571537336e+03	
   3.1858686220575487e+02	   6.6215794831642561e+03	
   3.2130544022272403e+02	   6.6351195624730180e+03	
   3.2354423026311389e+02	   6.6425050887251728e+03	
   3.2530330865972519e+02	   6.6511215039248782e+03	
   3.2882145273081449e+02	   6.6671234273235978e+03	
   3.3058051840529237e+02	   6.6745089355226100e+03	
   3.3297924201191978e+02	   6.6843562817938646e+03	
   3.3585772815085960e+02	   6.6978963671203392e+03	
   3.3809654363551635e+02	   6.7077437073738811e+03	
   3.4065521353051491e+02	   6.7212837806649286e+03	
   3.4305394985927580e+02	   6.7323620339368763e+03	
   3.4513286994409549e+02	   6.7434402751733969e+03	
   3.4689192289643984e+02	   6.7495948763717161e+03	
   3.4945060551357187e+02	   6.7643658566634576e+03	
   3.5184934184233288e+02	   6.7754441099354044e+03	
   3.5472780253700557e+02	   6.7865223812604945e+03	
   3.5696668163232982e+02	   6.8025242565175022e+03	
   3.5936543068322425e+02	   6.8148334167901412e+03	
   3.6176415428985172e+02	   6.8246807630613957e+03	
   3.6384306165253781e+02	   6.8345280972972223e+03	
   3.6592198173735750e+02	   6.8456063385337420e+03	
   3.6768104741183532e+02	   6.8529918467327543e+03	
   3.7023971730683388e+02	   6.8665319200238027e+03	
   3.7247854551362423e+02	   6.8776101672780378e+03	
   3.7487733273091908e+02	   6.8936120485527572e+03	
   3.7727609450394704e+02	   6.9071521158260912e+03	
   3.7951493543287080e+02	   6.9194612700810185e+03	
   3.8303305405969309e+02	   6.9330013794783499e+03	
   3.8543185399912147e+02	   6.9502341677537643e+03	
   3.8767066948377828e+02	   6.9600815080073035e+03	
   3.8990949769056851e+02	   6.9711597552615385e+03	
   3.9246811669703311e+02	   6.9797762005498143e+03	
   3.9470698307022388e+02	   6.9945471688061261e+03	
   3.9710571939898477e+02	   7.0056254220780756e+03	
   3.9966446562678431e+02	   7.0265509373732812e+03	
   4.0238300547735292e+02	   7.0363982956799646e+03	
   4.0446193828430614e+02	   7.0487074439171774e+03	
   4.0591787975361495e+02	   7.0566709318220683e+03	
   4.0852518802168822e+02	   7.0673745690734340e+03	
   4.1182777665079362e+02	   7.0807541172728870e+03	
   4.1339219203413074e+02	   7.0901197728862307e+03	
   4.1547804694563291e+02	   7.0994854481225575e+03	
   4.1773772886159611e+02	   7.1101890722919352e+03	
   4.2017125161042628e+02	   7.1235685877864198e+03	
   4.2312625537263960e+02	   7.1409619500800609e+03	
   4.2521212411254777e+02	   7.1516655677084427e+03	
   4.2729797902404994e+02	   7.1610312429447677e+03	
   4.2903622141184798e+02	   7.1717348474911669e+03	
   4.3112207632335031e+02	   7.1811005227274909e+03	
   4.3338174441090746e+02	   7.1904662045048108e+03	
   4.3598910799260466e+02	   7.2065216113244041e+03	
   4.3807496290410688e+02	   7.2158872865607291e+03	
   4.4050852713815505e+02	   7.2332806292313899e+03	
   4.4346350324355632e+02	   7.2479981067409135e+03	
   4.4572315750270752e+02	   7.2560258461261756e+03	
   4.4798285324707683e+02	   7.2680674126876092e+03	
   4.5111171167056295e+02	   7.2894746086984169e+03	
   4.5337140741493215e+02	   7.3015161752598497e+03	
   4.5597868802619337e+02	   7.3095439277270989e+03	
   4.5754313106634248e+02	   7.3215854681245601e+03	
   4.5997662615836072e+02	   7.3322890988349300e+03	
   4.6188866789380802e+02	   7.3416547675302618e+03	
   4.6449607296072310e+02	   7.3617240015260295e+03	
   4.6779867541823450e+02	   7.3764414921175412e+03	
   4.7075367918044759e+02	   7.3938348544111814e+03	
   4.7353486976660588e+02	   7.4112282101638257e+03	
   4.7666365904806219e+02	   7.4259456942143443e+03	
   4.7909720945370435e+02	   7.4420010944929445e+03	
   4.8222602639197260e+02	   7.4593944633275769e+03	
   4.8483336231685780e+02	   7.4727739853630565e+03	
   4.8778835225066507e+02	   7.4888294052646388e+03	
   4.9034975354016035e+02	   7.4975689413576365e+03	
   4.9297791828308766e+02	   7.5081655440025543e+03	
   4.9435459828906210e+02	   7.5158721439854753e+03	
   4.9635709533690510e+02	   7.5322486342165057e+03	
   4.9886014446242984e+02	   7.5457351877187539e+03	
   5.0098768743250957e+02	   7.5524784974364857e+03	
   5.0324039580225332e+02	   7.5611484489082941e+03	
   5.0511771749398002e+02	   7.5746349788629659e+03	
   5.0749562113274504e+02	   7.5881215276556977e+03	
   5.0949806839832678e+02	   7.5996814252753211e+03	
   5.1162567110712024e+02	   7.6122046461267428e+03	
   5.1362809845979723e+02	   7.6218379067018013e+03	
   5.1563056563828331e+02	   7.6353244413659886e+03	
   5.1763306268612655e+02	   7.6517009315970199e+03	
   5.1976066539491990e+02	   7.6642241524484407e+03	
   5.2188826810371347e+02	   7.6767473732998606e+03	
   5.2414098642990984e+02	   7.6863806432939509e+03	
   5.2589311285261522e+02	   7.6950505759277003e+03	
   5.2739493834534915e+02	   7.7027571806201368e+03	
   5.3014823861858383e+02	   7.7123904694522889e+03	
   5.3240097685768478e+02	   7.7239503764909432e+03	
   5.3477888049644969e+02	   7.7374369252836741e+03	
   5.3715677417876248e+02	   7.7499601555541267e+03	
   5.3915925131370091e+02	   7.7644100087405959e+03	
   5.4141197959634951e+02	   7.7750065972569673e+03	
   5.4291381504553578e+02	   7.7836765204716858e+03	
   5.4541680443234668e+02	   7.7913831628402440e+03	
   5.4741929152373746e+02	   7.8067963345489925e+03	
   5.4929657338965478e+02	   7.8164295904145383e+03	
   5.5192476800193913e+02	   7.8299161486263010e+03	
   5.5392721526752075e+02	   7.8414760462459244e+03	
   5.5605478810695729e+02	   7.8511093115305011e+03	
   5.5755667333840495e+02	   7.8645958273566257e+03	
   5.6018489782004622e+02	   7.8809723411352334e+03	
   5.6243765597205163e+02	   7.8944588852184506e+03	
   5.6435311818723017e+02	   7.8984272944350405e+03	
   5.6588623171106258e+02	   7.9062944533919026e+03	
   5.6861174427814615e+02	   7.9180952078526298e+03	
   5.7031522181818855e+02	   7.9285847403080988e+03	
   5.7270004700836637e+02	   7.9390742984042618e+03	
   5.7474415771796271e+02	   7.9456302930474267e+03	
   5.7678837684226198e+02	   7.9626757560443248e+03	
   5.7883251465553417e+02	   7.9718541177759234e+03	
   5.8138771741375956e+02	   7.9862772329149120e+03	
   5.8428358044521497e+02	   7.9993891773300284e+03	
   5.8734979394104209e+02	   8.0138123116995348e+03	
   5.9058637145307898e+02	   8.0308578195676500e+03	
   5.9348222093269658e+02	   8.0426585804385495e+03	
   5.9569677696952976e+02	   8.0597040498456217e+03	
   5.9910366429042472e+02	   8.0741271970354765e+03	
   6.0268090207569151e+02	   8.0898615341797213e+03	
   6.0455473008010540e+02	   8.1016622565895796e+03	
   6.0676921835774954e+02	   8.1121518082755683e+03	
   6.0915404354792747e+02	   8.1226413663717321e+03	
   6.1068721127911135e+02	   8.1357532595054599e+03	
   6.1307206357296491e+02	   8.1488651846900557e+03	
   6.1562722567567664e+02	   8.1593547491963918e+03	
   6.1835275179459813e+02	   8.1724666872013368e+03	
   6.2192997602802700e+02	   8.1868898408013647e+03	
   6.2431481477004274e+02	   8.1986905824417427e+03	
   6.2618868342997041e+02	   8.2144248554842525e+03	
   6.2908457356510155e+02	   8.2301591669878017e+03	
   6.3181012678769878e+02	   8.2458934720811776e+03	
   6.3385427815280866e+02	   8.2563830173569950e+03	
   6.3572811970906048e+02	   8.2694949233110692e+03	
   6.3828336312279941e+02	   8.2878515890827057e+03	
   6.4134953596311311e+02	   8.2983411728195624e+03	
   6.4509717842010298e+02	   8.3206314340950630e+03	
   6.4765239473016618e+02	   8.3363657327782657e+03	
   6.5037794795276341e+02	   8.3521000378716435e+03	
   6.5327383808789455e+02	   8.3678343493751927e+03	
   6.5556757452594695e+02	   8.3772936884019909e+03	
   6.5765347092266711e+02	   8.3906731908144884e+03	
   6.5991319432384819e+02	   8.4053906421600386e+03	
   6.6182527754451337e+02	   8.4187701380315448e+03	
   6.6408498711728851e+02	   8.4321496469850354e+03	
   6.6617091117082055e+02	   8.4482050341816503e+03	
   6.6843059308678380e+02	   8.4589086583510289e+03	
   6.7086414349242591e+02	   8.4749640586296300e+03	
   6.7329770772647407e+02	   8.4923574013002890e+03	
   6.7520976329032726e+02	   8.5030610123876777e+03	
   6.7694800567812536e+02	   8.5137646169340733e+03	
   6.7938150077014359e+02	   8.5244682476444450e+03	
   6.8181503734737976e+02	   8.5391857055309883e+03	
   6.8355327973517797e+02	   8.5498893100773839e+03	
   6.8581300313635916e+02	   8.5646067614229341e+03	
   6.8789892718989120e+02	   8.5806621486195472e+03	
   6.8998480975820542e+02	   8.5927037086399905e+03	
   6.9207071998333151e+02	   8.6074211534445458e+03	
   6.9433041572770060e+02	   8.6194627200059822e+03	
   6.9641629829601470e+02	   8.6315042800264218e+03	
   6.9919748888217305e+02	   8.6488976357790671e+03	
   7.0215250647279220e+02	   8.6676289404647650e+03	
   7.0493373854416836e+02	   8.6890361233935855e+03	
   7.0719346194534944e+02	   8.7037535747391339e+03	
   7.0945317151812469e+02	   8.7171330836926245e+03	
   7.1188672192376680e+02	   8.7331884839712257e+03	
   7.1449412699068205e+02	   8.7532577179669952e+03	
   7.1710151822919113e+02	   8.7719890095707051e+03	
   7.2005649433459223e+02	   8.7867064870802278e+03	
   7.2231621773577353e+02	   8.8014239384257799e+03	
   7.2509742215033759e+02	   8.8201552365704811e+03	
   7.2805242591255092e+02	   8.8375485988641212e+03	
   7.3065984480787199e+02	   8.8589557752519468e+03	
   7.3378866174614018e+02	   8.8763491440865801e+03	
   7.3622225363700034e+02	   8.8964183715413528e+03	
   7.3865585935626643e+02	   8.9178255413881852e+03	
   7.4001320396060430e+02	   8.9382720280956892e+03	
